ensemblid	gene.name	chromosome	start_peak	end_peak	gene.regulation
ENSG00000270647	TAF15	17	35717174	35717395	NA
ENSG00000270885	RASL10B	17	35717174	35717395	NA
ENSG00000270765	GAS2L2	17	35717174	35717395	NA
ENSG00000271447	MMP28	17	35717174	35717395	NA
ENSG00000271447	MMP28	17	35717174	35717395	NA
ENSG00000270806	C17orf50	17	35717174	35717395	NA
ENSG00000278053	DDX52	17	37717217	37717419	NA
ENSG00000278053	DDX52	17	37717217	37717419	NA
ENSG00000275410	HNF1B	17	37717217	37717419	NA
ENSG00000275410	HNF1B	17	37717217	37717419	NA
ENSG00000161381	PLXDC1	17	39222181	39222463	NA
ENSG00000161381	PLXDC1	17	39209410	39209618	NA
ENSG00000141748	ARL5C	17	39222181	39222463	NA
ENSG00000141748	ARL5C	17	39209410	39209618	NA
ENSG00000067191	CACNB1	17	39222181	39222463	NA
ENSG00000067191	CACNB1	17	39209410	39209618	NA
ENSG00000108298	RPL19	17	39222181	39222463	NA
ENSG00000108298	RPL19	17	39209410	39209618	NA
ENSG00000141750	STAC2	17	39222181	39222463	NA
ENSG00000141750	STAC2	17	39209410	39209618	NA
ENSG00000172057	ORMDL3	17	40021461	40021968	NA
ENSG00000204913	LRRC3C	17	40021461	40021968	NA
ENSG00000167914	GSDMA	17	40021461	40021968	NA
ENSG00000108344	PSMD3	17	40021461	40021968	NA
ENSG00000108344	PSMD3	17	40070251	40070494	NA
ENSG00000108344	PSMD3	17	40075171	40075416	NA
ENSG00000108342	CSF3	17	40021461	40021968	NA
ENSG00000108342	CSF3	17	40070251	40070494	NA
ENSG00000108342	CSF3	17	40075171	40075416	NA
ENSG00000008838	MED24	17	40021461	40021968	NA
ENSG00000008838	MED24	17	40070251	40070494	NA
ENSG00000008838	MED24	17	40075171	40075416	NA
ENSG00000126351	THRA	17	40021461	40021968	NA
ENSG00000126351	THRA	17	40070251	40070494	NA
ENSG00000126351	THRA	17	40075171	40075416	NA
ENSG00000126368	NR1D1	17	40021461	40021968	NA
ENSG00000126368	NR1D1	17	40070251	40070494	NA
ENSG00000126368	NR1D1	17	40075171	40075416	NA
ENSG00000188895	MSL1	17	40070251	40070494	NA
ENSG00000188895	MSL1	17	40075171	40075416	NA
ENSG00000108349	CASC3	17	40070251	40070494	NA
ENSG00000108349	CASC3	17	40075171	40075416	NA
ENSG00000094804	CDC6	17	40333911	40334102	NA
ENSG00000131759	RARA	17	40333911	40334102	NA
ENSG00000183153	GJD3	17	40333911	40334102	NA
ENSG00000131747	TOP2A	17	40333911	40334102	NA
ENSG00000131747	TOP2A	17	40486051	40486709	NA
ENSG00000131747	TOP2A	17	40509902	40510654	NA
ENSG00000141753	IGFBP4	17	40486051	40486709	NA
ENSG00000141753	IGFBP4	17	40509902	40510654	NA
ENSG00000141753	IGFBP4	17	40521540	40521905	NA
ENSG00000141753	IGFBP4	17	40542478	40543127	NA
ENSG00000141753	IGFBP4	17	40536785	40537118	NA
ENSG00000141753	IGFBP4	17	40533855	40534083	NA
ENSG00000131746	TNS4	17	40486051	40486709	NA
ENSG00000131746	TNS4	17	40509902	40510654	NA
ENSG00000131746	TNS4	17	40521540	40521905	NA
ENSG00000131746	TNS4	17	40542478	40543127	NA
ENSG00000131746	TNS4	17	40549188	40549746	NA
ENSG00000131746	TNS4	17	40536785	40537118	NA
ENSG00000131746	TNS4	17	40551828	40552304	NA
ENSG00000131746	TNS4	17	40551217	40551487	NA
ENSG00000131746	TNS4	17	40533855	40534083	NA
ENSG00000126353	CCR7	17	40486051	40486709	NA
ENSG00000126353	CCR7	17	40509902	40510654	NA
ENSG00000126353	CCR7	17	40521540	40521905	NA
ENSG00000126353	CCR7	17	40542478	40543127	NA
ENSG00000126353	CCR7	17	40549188	40549746	NA
ENSG00000126353	CCR7	17	40536785	40537118	NA
ENSG00000126353	CCR7	17	40551828	40552304	NA
ENSG00000126353	CCR7	17	40551217	40551487	NA
ENSG00000126353	CCR7	17	40533855	40534083	NA
ENSG00000073584	SMARCE1	17	40549188	40549746	NA
ENSG00000073584	SMARCE1	17	40551828	40552304	NA
ENSG00000073584	SMARCE1	17	40551217	40551487	NA
ENSG00000204897	KRT25	17	40854267	40854531	NA
ENSG00000186393	KRT26	17	40854267	40854531	NA
ENSG00000171446	KRT27	17	40854267	40854531	NA
ENSG00000173908	KRT28	17	40854267	40854531	NA
ENSG00000186395	KRT10	17	40854267	40854531	NA
ENSG00000186395	KRT10	17	40903171	40903880	NA
ENSG00000186395	KRT10	17	40902069	40902308	NA
ENSG00000187242	KRT12	17	40854267	40854531	NA
ENSG00000187242	KRT12	17	40854267	40854531	NA
ENSG00000187242	KRT12	17	40903171	40903880	NA
ENSG00000187242	KRT12	17	40903171	40903880	NA
ENSG00000187242	KRT12	17	40902069	40902308	NA
ENSG00000187242	KRT12	17	40902069	40902308	NA
ENSG00000171431	KRT20	17	40854267	40854531	NA
ENSG00000171431	KRT20	17	40854267	40854531	NA
ENSG00000171431	KRT20	17	40903171	40903880	NA
ENSG00000171431	KRT20	17	40903171	40903880	NA
ENSG00000171431	KRT20	17	40902069	40902308	NA
ENSG00000171431	KRT20	17	40902069	40902308	NA
ENSG00000108244	KRT23	17	40854267	40854531	NA
ENSG00000108244	KRT23	17	40854267	40854531	NA
ENSG00000108244	KRT23	17	40903171	40903880	NA
ENSG00000108244	KRT23	17	40903171	40903880	NA
ENSG00000108244	KRT23	17	40902069	40902308	NA
ENSG00000108244	KRT23	17	40902069	40902308	NA
ENSG00000196859	KRT39	17	40903171	40903880	NA
ENSG00000196859	KRT39	17	40903171	40903880	NA
ENSG00000196859	KRT39	17	40902069	40902308	NA
ENSG00000196859	KRT39	17	40902069	40902308	NA
ENSG00000204889	KRT40	17	40903171	40903880	NA
ENSG00000204889	KRT40	17	40903171	40903880	NA
ENSG00000204889	KRT40	17	40902069	40902308	NA
ENSG00000204889	KRT40	17	40902069	40902308	NA
ENSG00000212899	KRTAP3-3	17	40903171	40903880	NA
ENSG00000212899	KRTAP3-3	17	40903171	40903880	NA
ENSG00000212899	KRTAP3-3	17	40902069	40902308	NA
ENSG00000212899	KRTAP3-3	17	40902069	40902308	NA
ENSG00000212900	KRTAP3-2	17	40903171	40903880	NA
ENSG00000212900	KRTAP3-2	17	40903171	40903880	NA
ENSG00000212900	KRTAP3-2	17	40902069	40902308	NA
ENSG00000212900	KRTAP3-2	17	40902069	40902308	NA
ENSG00000141696	P3H4	17	41910250	41910461	NA
ENSG00000141756	FKBP10	17	41910250	41910461	NA
ENSG00000141698	NT5C3B	17	41910250	41910461	NA
ENSG00000161594	KLHL10	17	41910250	41910461	NA
ENSG00000178502	KLHL11	17	41910250	41910461	NA
ENSG00000131473	ACLY	17	41910250	41910461	NA
ENSG00000204815	TTC25	17	41910250	41910461	NA
ENSG00000173786	CNP	17	41910250	41910461	NA
ENSG00000089558	KCNH4	17	42255075	42255386	NA
ENSG00000161610	HCRT	17	42255075	42255386	NA
ENSG00000167925	GHDC	17	42255075	42255386	NA
ENSG00000173757	STAT5B	17	42255075	42255386	NA
ENSG00000173757	STAT5B	17	42294537	42294801	NA
ENSG00000126561	STAT5A	17	42255075	42255386	NA
ENSG00000126561	STAT5A	17	42294537	42294801	NA
ENSG00000168610	STAT3	17	42294537	42294801	NA
ENSG00000108799	EZH1	17	42803070	42803319	NA
ENSG00000131477	RAMP2	17	42803070	42803319	NA
ENSG00000131475	VPS25	17	42803070	42803319	NA
ENSG00000126562	WNK4	17	42803070	42803319	NA
ENSG00000183978	COA3	17	42803070	42803319	NA
ENSG00000176563	CNTD1	17	42803070	42803319	NA
ENSG00000126581	BECN1	17	42803070	42803319	NA
ENSG00000131467	PSME3	17	42803070	42803319	NA
ENSG00000131480	AOC2	17	42803070	42803319	NA
ENSG00000131471	AOC3	17	42803070	42803319	NA
ENSG00000131482	G6PC	17	42803070	42803319	NA
ENSG00000108828	VAT1	17	43114138	43114451	NA
ENSG00000108830	RND2	17	43114138	43114451	NA
ENSG00000012048	BRCA1	17	43114138	43114451	NA
ENSG00000188554	NBR1	17	43114138	43114451	NA
ENSG00000184988	TMEM106A	17	43114138	43114451	NA
ENSG00000161654	LSM12	17	44145007	44145366	NA
ENSG00000141349	G6PC3	17	44145007	44145366	NA
ENSG00000108840	HDAC5	17	44145007	44145366	NA
ENSG00000161664	ASB16	17	44145007	44145366	NA
ENSG00000168591	TMUB2	17	44145007	44145366	NA
ENSG00000087152	ATXN7L3	17	44145007	44145366	NA
ENSG00000108312	UBTF	17	44145007	44145366	NA
ENSG00000030582	GRN	17	44438731	44438997	NA
ENSG00000161682	FAM171A2	17	44438731	44438997	NA
ENSG00000005961	ITGA2B	17	44438731	44438997	NA
ENSG00000186566	GPATCH8	17	44438731	44438997	NA
ENSG00000186566	GPATCH8	17	44552423	44552725	NA
ENSG00000180340	FZD2	17	44552423	44552725	NA
ENSG00000161714	PLCD3	17	45176276	45176540	NA
ENSG00000181513	ACBD4	17	45176276	45176540	NA
ENSG00000186834	HEXIM1	17	45176276	45176540	NA
ENSG00000168517	HEXIM2	17	45176276	45176540	NA
ENSG00000184922	FMNL1	17	45176276	45176540	NA
ENSG00000184922	FMNL1	17	45293596	45293965	NA
ENSG00000184361	SPATA32	17	45176276	45176540	NA
ENSG00000184361	SPATA32	17	45293596	45293965	NA
ENSG00000006062	MAP3K14	17	45293596	45293965	NA
ENSG00000006062	MAP3K14	17	45293596	45293965	NA
ENSG00000225190	PLEKHM1	17	45579114	45579407	NA
ENSG00000225190	PLEKHM1	17	45579114	45579407	NA
ENSG00000225190	PLEKHM1	17	45579114	45579407	NA
ENSG00000263715	LINC02210-CRHR1	17	45579114	45579407	NA
ENSG00000263715	LINC02210-CRHR1	17	45579114	45579407	NA
ENSG00000256762	STH	17	46056844	46057156	NA
ENSG00000256762	STH	17	46056844	46057156	NA
ENSG00000189120	SP6	17	47955559	47955884	NA
ENSG00000189120	SP6	17	47948706	47948951	NA
ENSG00000167182	SP2	17	47955559	47955884	NA
ENSG00000167182	SP2	17	47948706	47948951	NA
ENSG00000167182	SP2	17	47967929	47968191	NA
ENSG00000108439	PNPO	17	47955559	47955884	NA
ENSG00000108439	PNPO	17	47948706	47948951	NA
ENSG00000108439	PNPO	17	47967929	47968191	NA
ENSG00000167183	PRR15L	17	47948706	47948951	NA
ENSG00000167183	PRR15L	17	47967929	47968191	NA
ENSG00000167183	PRR15L	17	48053455	48053755	NA
ENSG00000108465	CDK5RAP3	17	47955559	47955884	NA
ENSG00000108465	CDK5RAP3	17	47948706	47948951	NA
ENSG00000108465	CDK5RAP3	17	48053455	48053755	NA
ENSG00000005243	COPZ2	17	47955559	47955884	NA
ENSG00000005243	COPZ2	17	47948706	47948951	NA
ENSG00000005243	COPZ2	17	47967929	47968191	NA
ENSG00000005243	COPZ2	17	48053455	48053755	NA
ENSG00000082641	NFE2L1	17	47955559	47955884	NA
ENSG00000082641	NFE2L1	17	47948706	47948951	NA
ENSG00000082641	NFE2L1	17	47967929	47968191	NA
ENSG00000082641	NFE2L1	17	48053455	48053755	NA
ENSG00000108468	CBX1	17	48053455	48053755	NA
ENSG00000002919	SNX11	17	48053455	48053755	NA
ENSG00000170703	TTLL6	17	48841459	48841751	NA
ENSG00000170703	TTLL6	17	48872152	48872394	NA
ENSG00000136436	CALCOCO2	17	48841459	48841751	NA
ENSG00000136436	CALCOCO2	17	48872152	48872394	NA
ENSG00000159199	ATP5MC1	17	48841459	48841751	NA
ENSG00000159199	ATP5MC1	17	48872152	48872394	NA
ENSG00000159199	ATP5MC1	17	48972325	48972612	NA
ENSG00000159202	UBE2Z	17	48841459	48841751	NA
ENSG00000159202	UBE2Z	17	48872152	48872394	NA
ENSG00000159202	UBE2Z	17	48972325	48972612	NA
ENSG00000159210	SNF8	17	48872152	48872394	NA
ENSG00000159210	SNF8	17	48972325	48972612	NA
ENSG00000159224	GIP	17	48872152	48872394	NA
ENSG00000159224	GIP	17	48972325	48972612	NA
ENSG00000159217	IGF2BP1	17	48972325	48972612	NA
ENSG00000159217	IGF2BP1	17	49068979	49069213	NA
ENSG00000167080	B4GALNT2	17	49068979	49069213	NA
ENSG00000167083	GNGT2	17	49252167	49252399	NA
ENSG00000108798	ABI3	17	49252167	49252399	NA
ENSG00000173868	PHOSPHO1	17	49252167	49252399	NA
ENSG00000198740	ZNF652	17	49391173	49391429	NA
ENSG00000167085	PHB	17	49391173	49391429	NA
ENSG00000182575	NXPH3	17	49646654	49646965	NA
ENSG00000121067	SPOP	17	49646654	49646965	NA
ENSG00000121073	SLC35B1	17	49646654	49646965	NA
ENSG00000121104	FAM117A	17	49836295	49836578	NA
ENSG00000136504	KAT7	17	49836295	49836578	NA
ENSG00000176358	TAC4	17	49836295	49836578	NA
ENSG00000005882	PDK2	17	50184578	50184904	NA
ENSG00000167100	SAMD14	17	50184578	50184904	NA
ENSG00000108819	PPP1R9B	17	50184578	50184904	NA
ENSG00000108823	SGCA	17	50184578	50184904	NA
ENSG00000108821	COL1A1	17	50184578	50184904	NA
ENSG00000167105	TMEM92	17	50184578	50184904	NA
ENSG00000006282	SPATA20	17	50639287	50639448	NA
ENSG00000006282	SPATA20	17	50638949	50639163	NA
ENSG00000006283	CACNA1G	17	50639287	50639448	NA
ENSG00000006283	CACNA1G	17	50638949	50639163	NA
ENSG00000108846	ABCC3	17	50639287	50639448	NA
ENSG00000108846	ABCC3	17	50638949	50639163	NA
ENSG00000108846	ABCC3	17	50661874	50662087	NA
ENSG00000108846	ABCC3	17	50686692	50686997	NA
ENSG00000108846	ABCC3	17	50689994	50690365	NA
ENSG00000154945	ANKRD40	17	50639287	50639448	NA
ENSG00000154945	ANKRD40	17	50638949	50639163	NA
ENSG00000154945	ANKRD40	17	50661874	50662087	NA
ENSG00000154945	ANKRD40	17	50686692	50686997	NA
ENSG00000154945	ANKRD40	17	50689994	50690365	NA
ENSG00000108848	LUC7L3	17	50639287	50639448	NA
ENSG00000108848	LUC7L3	17	50638949	50639163	NA
ENSG00000108848	LUC7L3	17	50661874	50662087	NA
ENSG00000108848	LUC7L3	17	50686692	50686997	NA
ENSG00000108848	LUC7L3	17	50689994	50690365	NA
ENSG00000167117	ANKRD40CL	17	50686692	50686997	NA
ENSG00000167117	ANKRD40CL	17	50689994	50690365	NA
ENSG00000173714	WFIKKN2	17	50909310	50909617	NA
ENSG00000173714	WFIKKN2	17	50933526	50933835	NA
ENSG00000141232	TOB1	17	50909310	50909617	NA
ENSG00000141232	TOB1	17	50933526	50933835	NA
ENSG00000141232	TOB1	17	50935386	50935630	NA
ENSG00000108924	HLF	17	55287079	55287374	NA
ENSG00000108924	HLF	17	55285805	55286195	NA
ENSG00000108960	MMD	17	55433040	55433454	NA
ENSG00000108960	MMD	17	55433734	55434105	NA
ENSG00000108960	MMD	17	55454770	55455521	NA
ENSG00000108960	MMD	17	55452495	55453009	NA
ENSG00000108960	MMD	17	55496262	55496820	NA
ENSG00000108960	MMD	17	55495301	55495625	NA
ENSG00000261873	SMIM36	17	55433040	55433454	NA
ENSG00000261873	SMIM36	17	55433734	55434105	NA
ENSG00000261873	SMIM36	17	55454770	55455521	NA
ENSG00000261873	SMIM36	17	55452495	55453009	NA
ENSG00000261873	SMIM36	17	55496262	55496820	NA
ENSG00000261873	SMIM36	17	55495301	55495625	NA
ENSG00000261873	SMIM36	17	55584117	55584482	NA
ENSG00000261873	SMIM36	17	55607678	55608110	NA
ENSG00000121058	COIL	17	57021597	57021977	NA
ENSG00000121064	SCPEP1	17	57021597	57021977	NA
ENSG00000121057	AKAP1	17	57021597	57021977	NA
ENSG00000153944	MSI2	17	57215376	57215683	NA
ENSG00000181610	MRPS23	17	57879099	57879448	NA
ENSG00000181610	MRPS23	17	57903210	57903521	NA
ENSG00000181610	MRPS23	17	57948703	57948903	NA
ENSG00000180891	CUEDC1	17	57879099	57879448	NA
ENSG00000180891	CUEDC1	17	57903210	57903521	NA
ENSG00000180891	CUEDC1	17	57948703	57948903	NA
ENSG00000180891	CUEDC1	17	57975005	57975312	NA
ENSG00000136451	VEZF1	17	57903210	57903521	NA
ENSG00000136451	VEZF1	17	57948703	57948903	NA
ENSG00000136451	VEZF1	17	57975005	57975312	NA
ENSG00000266086	AC015813.2	17	57948703	57948903	NA
ENSG00000266086	AC015813.2	17	57975005	57975312	NA
ENSG00000136450	SRSF1	17	57948703	57948903	NA
ENSG00000136450	SRSF1	17	57975005	57975312	NA
ENSG00000005379	TSPOAP1	17	58391485	58391957	NA
ENSG00000213246	SUPT4H1	17	58391485	58391957	NA
ENSG00000108375	RNF43	17	58391485	58391957	NA
ENSG00000176160	HSF5	17	58391485	58391957	NA
ENSG00000141378	PTRH2	17	59725779	59726025	NA
ENSG00000141378	PTRH2	17	59756163	59756734	NA
ENSG00000141378	PTRH2	17	59754569	59754929	NA
ENSG00000141378	PTRH2	17	59782838	59783337	NA
ENSG00000141378	PTRH2	17	59786525	59787246	NA
ENSG00000062716	VMP1	17	59725779	59726025	NA
ENSG00000062716	VMP1	17	59756163	59756734	NA
ENSG00000062716	VMP1	17	59754569	59754929	NA
ENSG00000062716	VMP1	17	59782838	59783337	NA
ENSG00000062716	VMP1	17	59786525	59787246	NA
ENSG00000108423	TUBD1	17	59814743	59815081	NA
ENSG00000108423	TUBD1	17	59825470	59825955	NA
ENSG00000108423	TUBD1	17	59829219	59829697	NA
ENSG00000108423	TUBD1	17	59837304	59838057	NA
ENSG00000108423	TUBD1	17	59846308	59846871	NA
ENSG00000108423	TUBD1	17	59845367	59845936	NA
ENSG00000108423	TUBD1	17	59853332	59853837	NA
ENSG00000108423	TUBD1	17	59855688	59856003	NA
ENSG00000108443	RPS6KB1	17	59814743	59815081	NA
ENSG00000108443	RPS6KB1	17	59825470	59825955	NA
ENSG00000108443	RPS6KB1	17	59829219	59829697	NA
ENSG00000108443	RPS6KB1	17	59837304	59838057	NA
ENSG00000108443	RPS6KB1	17	59846308	59846871	NA
ENSG00000108443	RPS6KB1	17	59845367	59845936	NA
ENSG00000108443	RPS6KB1	17	59853332	59853837	NA
ENSG00000108443	RPS6KB1	17	59855688	59856003	NA
ENSG00000267318	AC005702.1	17	59846308	59846871	NA
ENSG00000267318	AC005702.1	17	59845367	59845936	NA
ENSG00000267318	AC005702.1	17	59853332	59853837	NA
ENSG00000267318	AC005702.1	17	59855688	59856003	NA
ENSG00000141371	C17orf64	17	60313278	60313544	NA
ENSG00000170836	PPM1D	17	60671402	60671871	NA
ENSG00000141376	BCAS3	17	60671402	60671871	NA
ENSG00000121068	TBX2	17	61431738	61432321	NA
ENSG00000121075	TBX4	17	61431738	61432321	NA
ENSG00000253506	NACA2	17	61568614	61568983	NA
ENSG00000170921	TANC2	17	62963278	62963526	NA
ENSG00000224383	PRR29	17	64074813	64075113	NA
ENSG00000224383	PRR29	17	64082052	64082530	NA
ENSG00000108622	ICAM2	17	64074813	64075113	NA
ENSG00000108622	ICAM2	17	64082052	64082530	NA
ENSG00000178607	ERN1	17	64074813	64075113	NA
ENSG00000178607	ERN1	17	64082052	64082530	NA
ENSG00000136478	TEX2	17	64230864	64231032	NA
ENSG00000108854	SMURF2	17	64732828	64732977	NA
ENSG00000154240	CEP112	17	66229348	66229565	NA
ENSG00000154240	CEP112	17	66275652	66275972	NA
ENSG00000091583	APOH	17	66229348	66229565	NA
ENSG00000091583	APOH	17	66275652	66275972	NA
ENSG00000091583	APOH	17	66343664	66343914	NA
ENSG00000154229	PRKCA	17	66229348	66229565	NA
ENSG00000154229	PRKCA	17	66275652	66275972	NA
ENSG00000154229	PRKCA	17	66343664	66343914	NA
ENSG00000197170	PSMD12	17	67390595	67391036	NA
ENSG00000197170	PSMD12	17	67421917	67422326	NA
ENSG00000154217	PITPNC1	17	67390595	67391036	NA
ENSG00000154217	PITPNC1	17	67421917	67422326	NA
ENSG00000130935	NOL11	17	67779240	67779695	NA
ENSG00000171634	BPTF	17	67779240	67779695	NA
ENSG00000141337	ARSG	17	68357983	68358201	NA
ENSG00000108932	SLC16A6	17	68357983	68358201	NA
ENSG00000108932	SLC16A6	17	68378093	68378473	NA
ENSG00000108932	SLC16A6	17	68378682	68379013	NA
ENSG00000070540	WIPI1	17	68357983	68358201	NA
ENSG00000070540	WIPI1	17	68378093	68378473	NA
ENSG00000070540	WIPI1	17	68378682	68379013	NA
ENSG00000180616	SSTR2	17	73215568	73215806	NA
ENSG00000166685	COG1	17	73215568	73215806	NA
ENSG00000133193	FAM104A	17	73215568	73215806	NA
ENSG00000141219	C17orf80	17	73215568	73215806	NA
ENSG00000187959	CPSF4L	17	73215568	73215806	NA
ENSG00000179604	CDC42EP4	17	73215568	73215806	NA
ENSG00000172809	RPL38	17	74192963	74193425	NA
ENSG00000141540	TTYH2	17	74192963	74193425	NA
ENSG00000171595	DNAI2	17	74192963	74193425	NA
ENSG00000182040	USH1G	17	74994455	74994728	NA
ENSG00000183034	OTOP2	17	74994455	74994728	NA
ENSG00000182938	OTOP3	17	74994455	74994728	NA
ENSG00000167861	HID1	17	74994455	74994728	NA
ENSG00000109089	CDR2L	17	74994455	74994728	NA
ENSG00000167862	MRPL58	17	74994455	74994728	NA
ENSG00000180901	KCTD2	17	74994455	74994728	NA
ENSG00000167863	ATP5PD	17	74994455	74994728	NA
ENSG00000170190	SLC16A5	17	74994455	74994728	NA
ENSG00000177303	CASKIN2	17	75549347	75549642	NA
ENSG00000182173	TSEN54	17	75549347	75549642	NA
ENSG00000073350	LLGL2	17	75549347	75549642	NA
ENSG00000266714	MYO15B	17	75549347	75549642	NA
ENSG00000266714	MYO15B	17	75679824	75680215	NA
ENSG00000266714	MYO15B	17	75685091	75685349	NA
ENSG00000108469	RECQL5	17	75679824	75680215	NA
ENSG00000108469	RECQL5	17	75685091	75685349	NA
ENSG00000108469	RECQL5	17	75700278	75700813	NA
ENSG00000108469	RECQL5	17	75693568	75694198	NA
ENSG00000204323	SMIM5	17	75549347	75549642	NA
ENSG00000204323	SMIM5	17	75679824	75680215	NA
ENSG00000204323	SMIM5	17	75685091	75685349	NA
ENSG00000204323	SMIM5	17	75700278	75700813	NA
ENSG00000204323	SMIM5	17	75693568	75694198	NA
ENSG00000259120	SMIM6	17	75549347	75549642	NA
ENSG00000259120	SMIM6	17	75679824	75680215	NA
ENSG00000259120	SMIM6	17	75685091	75685349	NA
ENSG00000259120	SMIM6	17	75700278	75700813	NA
ENSG00000259120	SMIM6	17	75693568	75694198	NA
ENSG00000161526	SAP30BP	17	75679824	75680215	NA
ENSG00000161526	SAP30BP	17	75685091	75685349	NA
ENSG00000161526	SAP30BP	17	75700278	75700813	NA
ENSG00000161526	SAP30BP	17	75693568	75694198	NA
ENSG00000132470	ITGB4	17	75679824	75680215	NA
ENSG00000132470	ITGB4	17	75685091	75685349	NA
ENSG00000132470	ITGB4	17	75700278	75700813	NA
ENSG00000132470	ITGB4	17	75693568	75694198	NA
ENSG00000108479	GALK1	17	75679824	75680215	NA
ENSG00000108479	GALK1	17	75685091	75685349	NA
ENSG00000108479	GALK1	17	75700278	75700813	NA
ENSG00000108479	GALK1	17	75693568	75694198	NA
ENSG00000132478	UNK	17	75685091	75685349	NA
ENSG00000132478	UNK	17	75700278	75700813	NA
ENSG00000132478	UNK	17	75693568	75694198	NA
ENSG00000141576	RNF157	17	76252048	76252484	NA
ENSG00000185262	UBALD2	17	76252048	76252484	NA
ENSG00000129646	QRICH2	17	76252048	76252484	NA
ENSG00000129657	SEC14L1	17	77002063	77002626	NA
ENSG00000129657	SEC14L1	17	77125412	77125805	NA
ENSG00000129657	SEC14L1	17	77124328	77124712	NA
ENSG00000204278	TMEM235	17	78315565	78315831	NA
ENSG00000184557	SOCS3	17	78315565	78315831	NA
ENSG00000087157	PGS1	17	78315565	78315831	NA
ENSG00000187775	DNAH17	17	78592264	78592793	NA
ENSG00000035862	TIMP2	17	79020293	79020648	NA
ENSG00000108679	LGALS3BP	17	79020293	79020648	NA
ENSG00000108679	LGALS3BP	17	79026768	79027038	NA
ENSG00000108679	LGALS3BP	17	79038593	79038887	NA
ENSG00000171302	CANT1	17	79020293	79020648	NA
ENSG00000171302	CANT1	17	79026768	79027038	NA
ENSG00000171302	CANT1	17	79038593	79038887	NA
ENSG00000173918	C1QTNF1	17	79020293	79020648	NA
ENSG00000173918	C1QTNF1	17	79026768	79027038	NA
ENSG00000173918	C1QTNF1	17	79038593	79038887	NA
ENSG00000167280	ENGASE	17	79020293	79020648	NA
ENSG00000167280	ENGASE	17	79026768	79027038	NA
ENSG00000167280	ENGASE	17	79038593	79038887	NA
ENSG00000167281	RBFOX3	17	79459983	79460338	NA
ENSG00000167281	RBFOX3	17	79473296	79473910	NA
ENSG00000167281	RBFOX3	17	79563696	79563938	NA
ENSG00000167291	TBC1D16	17	79993383	79993817	NA
ENSG00000167291	TBC1D16	17	80063760	80064539	NA
ENSG00000141519	CCDC40	17	79993383	79993817	NA
ENSG00000141519	CCDC40	17	80063760	80064539	NA
ENSG00000171298	GAA	17	80063760	80064539	NA
ENSG00000141543	EIF4A3	17	80063760	80064539	NA
ENSG00000173818	ENDOV	17	80505085	80505395	NA
ENSG00000173818	ENDOV	17	80501999	80502330	NA
ENSG00000173818	ENDOV	17	80512208	80512490	NA
ENSG00000171246	NPTX1	17	80505085	80505395	NA
ENSG00000171246	NPTX1	17	80501999	80502330	NA
ENSG00000171246	NPTX1	17	80512208	80512490	NA
ENSG00000141564	RPTOR	17	80505085	80505395	NA
ENSG00000141564	RPTOR	17	80501999	80502330	NA
ENSG00000141564	RPTOR	17	80512208	80512490	NA
ENSG00000176108	CHMP6	17	81057525	81057732	NA
ENSG00000175866	BAIAP2	17	81057525	81057732	NA
ENSG00000169738	DCXR	17	82134112	82134507	NA
ENSG00000169733	RFNG	17	82134112	82134507	NA
ENSG00000169727	GPS1	17	82134112	82134507	NA
ENSG00000169718	DUS1L	17	82134112	82134507	NA
ENSG00000169710	FASN	17	82134112	82134507	NA
ENSG00000176155	CCDC57	17	82134112	82134507	NA
ENSG00000176155	CCDC57	17	82267435	82267869	NA
ENSG00000176155	CCDC57	17	82297363	82297935	NA
ENSG00000176155	CCDC57	17	82298192	82298440	NA
ENSG00000141526	SLC16A3	17	82134112	82134507	NA
ENSG00000141526	SLC16A3	17	82267435	82267869	NA
ENSG00000141526	SLC16A3	17	82297363	82297935	NA
ENSG00000141526	SLC16A3	17	82298192	82298440	NA
